id	sampleA	sampleB	baseMeanA	baseMeanB	log2FC	pval	padj	sig
AT2G28085	WT	h3h3	843.227544116805	894.130104199295	-0.0847575373116962	0.427480930824261	0.721056886010863	notDE
AT2G28090	WT	h3h3	16.8639233998215	36.2569028634956	-1.12410834456587	0.02370817808936	0.129353027715578	notDE
AT2G28100	WT	h3h3	1440.0460960257	1586.16848229952	-0.140094783079293	0.111785252264202	0.356828553556451	notDE
AT2G28105	WT	h3h3	87.1673189034933	85.0590419291246	0.0389375113442188	0.862245096740134	0.951761079210079	notDE
AT2G28110	WT	h3h3	1789.74190827131	1736.8752922038	0.0427156070948175	0.58724400502082	0.828611080419112	notDE
AT2G28120	WT	h3h3	270.297296494904	228.788495925844	0.23382068206616	0.178705356729057	0.465229177528904	notDE
AT2G28130	WT	h3h3	535.351574178688	429.255982230555	0.3183527194498	0.00493367333560686	0.0396552209154725	notDE
AT2G28140	WT	h3h3	169.708748247616	191.50355520068	-0.176809619739335	0.263393609993649	0.572588991778906	notDE
AT2G28150	WT	h3h3	819.672390799585	790.278521423955	0.0526767395497044	0.541779027007019	0.800339222904043	notDE
AT2G28160	WT	h3h3	13.2939565154115	26.7677735467065	-1.00999452212805	0.0298914991854284	0.152229834733876	notDE
AT2G28180	WT	h3h3	135.2572870927	153.211777990039	-0.178130644286731	0.74247934381187	0.905798238067244	notDE
AT2G28190	WT	h3h3	5752.19276558129	5037.66124766841	0.191361549941978	0.0061342903442246	0.0468327371556399	notDE
AT2G28200	WT	h3h3	1698.76163989582	1363.80430540784	0.318141371552015	0.000336871336674743	0.00445314794746273	notDE
AT2G28230	WT	h3h3	893.68118282399	922.618427631801	-0.0459872836806252	0.571625803273009	0.818765739889739	notDE
AT2G28240	WT	h3h3	479.091595741169	532.137387176544	-0.148471461496904	0.157174679148033	0.43324697566677	notDE
AT2G28250	WT	h3h3	569.891616289459	712.076372666528	-0.321980467123172	0.000882222817033883	0.00988117239894383	notDE
AT2G28260	WT	h3h3	165.932012437113	220.571362105061	-0.405341467271516	0.0138324141525426	0.087226486771702	notDE
AT2G28290	WT	h3h3	11303.8526520927	11818.5800648939	-0.0638981052820589	0.330725875488437	0.642144095505099	notDE
AT2G28305	WT	h3h3	4557.18703253474	4601.97614325938	-0.0147332184826059	0.842229549299318	0.944657507895297	notDE
AT2G28310	WT	h3h3	1700.09083130277	1736.02929414607	-0.0301431687800321	0.638984282453626	0.854759723202224	notDE
AT2G28315	WT	h3h3	123.00969738172	130.110345565002	-0.0784758441082349	0.703793907916627	0.886834159343016	notDE
AT2G28320	WT	h3h3	1638.03563314083	1669.89950462294	-0.0280639175650538	0.676887373549113	0.873120293010135	notDE
AT2G28330	WT	h3h3	216.53556624522	235.981864919281	-0.121879058706147	0.507394002996386	0.778638541807765	notDE
AT2G28340	WT	h3h3	8.6640048557296	13.0426402738741	-0.575281604086155	0.378282983070321	0.68454707473812	notDE
AT2G28350	WT	h3h3	878.297598800693	958.166614166888	-0.125233091843994	0.249642536938979	0.557465581704716	notDE
AT2G28360	WT	h3h3	1291.56899138527	1385.98377011495	-0.101469955108902	0.145648935818229	0.415511214455026	notDE
AT2G28370	WT	h3h3	1598.74155804309	1692.40121367749	-0.0810734346651788	0.266097265332522	0.576535100879802	notDE
AT2G28380	WT	h3h3	1953.34370609773	1963.88533023131	-0.00709329325151757	0.914773644286659	0.972650294616161	notDE
AT2G28390	WT	h3h3	2035.93067977622	1914.31651962751	0.090000773360513	0.165167987373584	0.44536293749752	notDE
AT2G28400	WT	h3h3	1995.00876431857	1455.44942532954	0.455146005459429	6.72203916083502e-07	2.09843248730732e-05	notDE
AT2G28405	WT	h3h3	5.68812225823789	0.777596027919448	2.94458901067352	0.0413176524876438	NA	notDE
AT2G28410	WT	h3h3	979.204389675384	869.705498833017	0.168974548227545	0.0575124388111439	0.23639778064523	notDE
AT2G28420	WT	h3h3	31.0851384628683	28.7341818182503	0.113857755005605	0.780085091886656	0.921226549175733	notDE
AT2G28426	WT	h3h3	9.78717832374926	14.3981854489475	-0.558052910462767	0.372782403031691	0.679813018844035	notDE
AT2G28430	WT	h3h3	912.739570852443	869.531965933288	0.069023099081717	0.391880632816198	0.694803732687576	notDE
AT2G28440	WT	h3h3	74.7342640328162	94.2100632444131	-0.323440201433423	0.216568928083561	0.517729805191946	notDE
AT2G28450	WT	h3h3	1547.18690160075	1526.50093700275	0.0202797395722929	0.768623574182034	0.91709596165779	notDE
AT2G28460	WT	h3h3	23.0815887715221	17.8661934231466	0.362488230111918	0.459929265520846	0.745029889973577	notDE
AT2G28470	WT	h3h3	4199.49729023401	3380.96623042189	0.312934468541649	0.00561929899290074	0.0437113287079438	notDE
AT2G28480	WT	h3h3	533.707039248816	523.129938757507	0.0299126139816763	0.785673421959647	0.923098222012172	notDE
AT2G28500	WT	h3h3	452.846809322966	632.963709008435	-0.482446047820463	8.96957215364044e-06	0.000199670881154064	notDE
AT2G28510	WT	h3h3	1103.31791849663	1089.25620660221	0.0173079423129042	0.863060430709636	0.952078457237832	notDE
AT2G28520	WT	h3h3	2548.9451557691	2780.98516421975	-0.12495245401855	0.0462120092282577	0.204342386459454	notDE
AT2G28540	WT	h3h3	2418.05872138114	2393.5133350547	0.0147904811366698	0.800274828195484	0.929184853925737	notDE
AT2G28550	WT	h3h3	134.525467794877	170.818086079	-0.343983130086139	0.115390513395016	0.364382126033295	notDE
AT2G28560	WT	h3h3	40.2118678331516	39.4344339622907	0.0351405255984382	0.915144949420292	0.972650294616161	notDE
AT2G28570	WT	h3h3	115.462999033359	142.2617688854	-0.304372503684836	0.245645469242383	0.553853203182317	notDE
AT2G28580	WT	h3h3	196.496202999526	200.34326469106	-0.0241660896433463	0.882463022165261	0.959409526229169	notDE
AT2G28590	WT	h3h3	311.239161685516	308.854932043743	0.00970738691987372	0.937098158248486	0.97958804993204	notDE
AT2G28600	WT	h3h3	1103.86949462544	922.471839421518	0.257532604859258	0.00163393117755492	0.0165050170600654	notDE
AT2G28605	WT	h3h3	652.879475165008	600.871392757137	0.117284919845351	0.270352359727207	0.582010435718915	notDE
AT2G28620	WT	h3h3	1489.03790876123	1337.68700566497	0.1538210746282	0.152626272841871	0.425997559081811	notDE
AT2G28625	WT	h3h3	62.3666442257529	42.4606341795669	0.552739917383243	0.0960538373521229	0.324919398155098	notDE
AT2G28630	WT	h3h3	1487.07948104268	1261.85325580818	0.236608075014944	0.0446145377728653	0.199753361155323	notDE
AT2G28640	WT	h3h3	8.66310164919505	17.2991634105522	-0.976184385125132	0.133147835754326	0.396386176791663	notDE
AT2G28650	WT	h3h3	128.165117632719	120.026070970542	0.0945994775526485	0.630639420764693	0.8510702143299	notDE
AT2G28660	WT	h3h3	330.080394689094	358.625242299493	-0.117529492765359	0.390690312315003	0.693783320658113	notDE
AT2G28670	WT	h3h3	46.6231862270768	48.8603708798209	-0.0749886971475237	0.807407467148152	0.932372494030626	notDE
AT2G28680	WT	h3h3	298.148824518797	60.3731423179204	2.32483112891736	5.57082372114747e-16	7.45619937427332e-14	DE
AT2G28690	WT	h3h3	1369.87961617379	1322.70005246694	0.0521676490629525	0.578825741621335	0.823187226512212	notDE
AT2G28700	WT	h3h3	10.848515579729	10.0040452879163	0.117769284759396	0.871167138476779	0.95564736092909	notDE
AT2G28710	WT	h3h3	135.834610042295	47.0471409057924	1.52223949987859	4.84149055307943e-09	2.48634340993276e-07	DE
AT2G28720	WT	h3h3	1624.39591187065	1614.62984497701	0.00694501579944628	0.940602499096958	0.980290175110053	notDE
AT2G28740	WT	h3h3	3162.33223927218	2636.92318709455	0.261157627942901	0.000244278152617442	0.00339689392097566	notDE
AT2G28760	WT	h3h3	429.627978291135	378.304981465538	0.184528112302483	0.127943824610416	0.387759677441661	notDE
AT2G28780	WT	h3h3	148.406272075824	127.939645596495	0.212791916594695	0.255136438495648	0.563621500968052	notDE
AT2G28790	WT	h3h3	7105.71496625186	5970.02630906897	0.251658536222379	0.00280020685117833	0.0254959310025442	notDE
AT2G28800	WT	h3h3	6694.09573999529	6505.81692805533	0.0407688717429498	0.500444698119057	0.77384816306012	notDE
AT2G28810	WT	h3h3	1010.54593300089	1076.86810328545	-0.0920164436100638	0.277000527526713	0.588917043045828	notDE
AT2G28830	WT	h3h3	478.82887619644	450.830181319191	0.0891759606895259	0.431013567477125	0.723577605875833	notDE
AT2G28840	WT	h3h3	5991.53068237336	6910.33962669948	-0.206314977167306	0.000623416172363317	0.00741000575699159	notDE
AT2G28870	WT	h3h3	436.291592865501	409.280646380807	0.0892894025543602	0.446340926826994	0.735487145891049	notDE
AT2G28880	WT	h3h3	683.109625525674	710.331977872381	-0.0565900350266871	0.525346500964197	0.789882420708297	notDE
AT2G28890	WT	h3h3	795.888427777281	971.17644983986	-0.287727706239147	0.00164464316391641	0.0166053905493964	notDE
AT2G28900	WT	h3h3	4077.87672079066	4791.90835375724	-0.232702976734169	5.38943700173172e-05	0.000942931318562784	notDE
AT2G28910	WT	h3h3	6985.73253476163	7504.70881416176	-0.103612936828421	0.0801141236021014	0.292414409353456	notDE
AT2G28930	WT	h3h3	1073.44122800267	1224.27407743524	-0.190397648770875	0.054071001985594	0.227223411994014	notDE
AT2G28940	WT	h3h3	769.039153893354	813.361228748944	-0.0799464760930627	0.418879769551204	0.714578337202	notDE
AT2G28950	WT	h3h3	8616.65732805626	9927.91515982355	-0.204492696763342	0.0147431680182353	0.0913291707001761	notDE
AT2G28970	WT	h3h3	2.51406128947257	2.52747705705122	-0.0152804290024169	0.990539323654959	NA	notDE
AT2G29020	WT	h3h3	1795.73695279705	1811.97592214766	-0.0137778255347429	0.864497020439638	0.952766388385305	notDE
AT2G29040	WT	h3h3	4.76177157532531	5.80211514644169	-0.26517752144503	0.760058564256784	NA	notDE
AT2G29050	WT	h3h3	1198.0214750668	1142.67487376573	0.0697284690903467	0.447570491570994	0.736633766115422	notDE
AT2G29065	WT	h3h3	621.362845014944	643.16623863427	-0.0514824915504843	0.612755067250937	0.842658416979988	notDE
AT2G29070	WT	h3h3	583.186485327781	632.494263656132	-0.115546680723835	0.21987846918354	0.522068611614496	notDE
AT2G29080	WT	h3h3	5706.65679851844	5798.13549623819	-0.0227910518356724	0.717680468290556	0.893560544216531	notDE
AT2G29090	WT	h3h3	151.325728384107	124.433609219869	0.28194189377065	0.166369804648693	0.446467339166887	notDE
AT2G29100	WT	h3h3	15.8089210114187	5.14378014710674	1.6358642714967	0.0190155148771495	0.109702923247348	notDE
AT2G29120	WT	h3h3	6.81175276407765	4.21648809502259	0.693735607899581	0.429342358033435	0.72251309075337	notDE
AT2G29125	WT	h3h3	90.2768231715094	94.1819479793371	-0.0666750650741651	0.75808770683262	0.913073579404981	notDE
AT2G29130	WT	h3h3	66.1406828384871	66.0624272997778	-0.000105110673272497	0.999707163034436	0.999800536887986	notDE
AT2G29140	WT	h3h3	2227.88399960819	2517.04163097168	-0.176443456793103	0.0166633929370011	0.100066642729574	notDE
AT2G29170	WT	h3h3	25.1306636482812	34.2213436432003	-0.448861457382138	0.255617248354422	0.564259941786537	notDE
AT2G29180	WT	h3h3	1096.69833889837	909.899653174749	0.268802640502738	0.00175843044657185	0.0175556121274294	notDE
AT2G29190	WT	h3h3	3554.68149077665	3703.21989395543	-0.059559819982297	0.308142595934877	0.620136612343332	notDE
AT2G29200	WT	h3h3	1704.60439519436	1601.94445410619	0.0890889959950814	0.279040407398587	0.591125913826777	notDE
AT2G29210	WT	h3h3	3078.33778723514	3117.21145526869	-0.0171877700482651	0.791596591519878	0.925481301927073	notDE
AT2G29260	WT	h3h3	89.0200233747772	89.7390168269571	-0.0153417008251691	0.947329799092893	0.981714422982149	notDE
AT2G29263	WT	h3h3	1.78543815093101	2.64673808563572	-0.528077569660669	0.697156109021829	NA	notDE
AT2G29290	WT	h3h3	22.1556889155121	16.3573134049201	0.437875592860451	0.351352638529676	0.661935141560043	notDE
AT2G29300	WT	h3h3	1.32316601600928	2.93025309193289	-1.18048245026717	0.430234630187269	NA	notDE
AT2G29310	WT	h3h3	1303.87022012938	1281.33296560121	0.0238867422602639	0.739339772765438	0.904618135593631	notDE
AT2G29320	WT	h3h3	813.281438805475	918.755449588209	-0.175657050230214	0.0561069865824526	0.232727301616764	notDE
AT2G29330	WT	h3h3	31.8760532985405	17.8759526924541	0.853577242823732	0.0927460043270879	0.318141227401023	notDE
AT2G29340	WT	h3h3	701.13421711017	791.719980528229	-0.177585954409089	0.245464010709976	0.553660741967092	notDE
AT2G29350	WT	h3h3	2367.29068899134	2652.51445703844	-0.164236405101872	0.138398819369421	0.405058181877292	notDE
AT2G29360	WT	h3h3	1024.46200270765	1176.346956374	-0.199960564091035	0.0475215748483916	0.208369067440276	notDE
AT2G29370	WT	h3h3	3.17496572802926	3.18581205638618	-0.0281246298104278	0.980127011987298	NA	notDE
AT2G29380	WT	h3h3	64.5371373920788	46.7952234379219	0.469913466018026	0.19239689978459	0.485437046201314	notDE
AT2G29390	WT	h3h3	1279.7669870029	1271.78196832884	0.00980426662077886	0.896832925893468	0.965559422179143	notDE
AT2G29400	WT	h3h3	3368.66642102865	3335.16324802958	0.0143957856488545	0.870424242808238	0.955456945878262	notDE
AT2G29410	WT	h3h3	57.4744145318682	45.7390676335835	0.312362285367287	0.34615067833578	0.657113931443677	notDE
AT2G29420	WT	h3h3	1428.42434573335	1202.62153829809	0.246426176687549	0.108259985151101	0.348750022656299	notDE
AT2G29430	WT	h3h3	12.2357828113968	8.81027513681929	0.455597460528805	0.488209075643708	0.764595976451686	notDE
AT2G29440	WT	h3h3	71.35703764772	87.6887431074761	-0.292323436333562	0.215766746395785	0.516850657054333	notDE
AT2G29450	WT	h3h3	5375.10729668685	6740.82457653106	-0.326734270827187	0.00760832839220112	0.0554095041273396	notDE
AT2G29460	WT	h3h3	1683.48018182093	1208.97957318468	0.480060072256685	7.14708990962157e-08	2.8448871824265e-06	notDE
AT2G29470	WT	h3h3	1147.53762945631	529.748004813543	1.12019597765564	4.66233853507117e-25	1.34924296930472e-22	DE
AT2G29480	WT	h3h3	13.7593937550277	8.82119427137887	0.656272684866722	0.323181885685881	0.635987715400344	notDE
AT2G29490	WT	h3h3	100.270319594449	75.1636543041032	0.411000747366646	0.183733260542504	0.47246010741087	notDE
AT2G29500	WT	h3h3	37.0982859375302	29.7492965837244	0.317802029502036	0.420246683288638	0.715160737653065	notDE
AT2G29510	WT	h3h3	3620.16675363042	4013.32852340701	-0.148278295587431	0.0239293873306205	0.130327525352299	notDE
AT2G29525	WT	h3h3	897.643955733984	1084.71157430085	-0.272706008796572	0.0174429699918954	0.103021425310806	notDE
AT2G29530	WT	h3h3	1940.41713850113	1572.07684915568	0.302832367155993	1.85000766621033e-05	0.000378033532174563	notDE
AT2G29540	WT	h3h3	400.253296361431	361.525376164716	0.144708475147986	0.200164943109134	0.496471190257366	notDE
AT2G29550	WT	h3h3	11222.2918567969	10543.9388932787	0.089943713644542	0.153263049275247	0.426693733779176	notDE
AT2G29560	WT	h3h3	1318.79832547589	1272.09713688657	0.0518637404914848	0.542344104168748	0.800875671684853	notDE
AT2G29570	WT	h3h3	1576.52261056201	1475.49054455829	0.0950817764887402	0.197268880234955	0.492310111902059	notDE
AT2G29580	WT	h3h3	627.229253362484	624.225387575756	0.0108231236170504	0.914295328504313	0.972483544301119	notDE
AT2G29590	WT	h3h3	315.269602055426	323.624614435609	-0.0353740226980192	0.777118734892745	0.919732274517703	notDE
AT2G29620	WT	h3h3	80.5541922321331	36.3033741243403	1.16731019801593	0.000197976287477866	0.00283944314735798	DE
AT2G29630	WT	h3h3	10053.6560049981	10347.7948334075	-0.0415653034912942	0.591345966117382	0.831713770156557	notDE
AT2G29640	WT	h3h3	300.514324740785	352.350042981761	-0.225654066160372	0.0793599019036527	0.290646598491312	notDE
AT2G29650	WT	h3h3	1570.75751196109	1777.33850948611	-0.178556360698158	0.15898451400144	0.435743975997618	notDE
AT2G29660	WT	h3h3	452.807882936406	542.732142806982	-0.262956772431317	0.0428422103988316	0.194378376205716	notDE
AT2G29670	WT	h3h3	1412.97480278936	1927.29030865594	-0.44906260808842	2.29744377596589e-07	8.01298997757485e-06	notDE
AT2G29680	WT	h3h3	186.298634848262	160.015299399978	0.225648724637096	0.20839137862605	0.506952331395757	notDE
AT2G29690	WT	h3h3	1193.74272298029	1142.28892207949	0.0634114877993349	0.416822772259093	0.712732327365736	notDE
AT2G29700	WT	h3h3	1558.11174040985	1652.94240915693	-0.0842025879896889	0.243405767230519	0.550847370218328	notDE
AT2G29710	WT	h3h3	56.7403581795549	53.9260875828452	0.0715667560387233	0.83916140469484	0.94390702470879	notDE
AT2G29720	WT	h3h3	392.575241346164	352.346555353222	0.155184715461682	0.218039671075101	0.519795119233362	notDE
AT2G29730	WT	h3h3	868.937374393255	869.838635619594	-0.00288286331488016	0.973273498683381	0.992167259535378	notDE
AT2G29740	WT	h3h3	2.44679496911966	2.15265706401344	0.187664397769891	0.88507214906575	NA	notDE
AT2G29750	WT	h3h3	237.08271490562	358.694709017115	-0.598771016141415	2.30315569075779e-05	0.000458383634921729	notDE
AT2G29760	WT	h3h3	353.495569730001	294.729501689765	0.259774598736381	0.0434033995843321	0.195969597743721	notDE
AT2G29890	WT	h3h3	1180.0424930832	1126.90294636918	0.0677241488833352	0.396511663749199	0.698297473617525	notDE
AT2G29900	WT	h3h3	509.041330958661	586.487401512646	-0.202650606365381	0.0528247641169882	0.223786809805203	notDE
AT2G29910	WT	h3h3	618.761614254042	666.269685731319	-0.10553681573938	0.246544202775568	0.554594968743571	notDE
AT2G29940	WT	h3h3	156.742071083142	158.694987904725	-0.0202754345661126	0.91049988805474	0.971275472114185	notDE
AT2G29950	WT	h3h3	96.6190626210951	86.8054406849058	0.149723952211643	0.539171482476138	0.798406135071248	notDE
AT2G29960	WT	h3h3	3828.73691651343	3699.46880066441	0.049069477094196	0.419352684368487	0.714876879311599	notDE
AT2G29970	WT	h3h3	3608.48625298962	4387.37907551976	-0.282104178869908	6.16542583681135e-05	0.00106135525960864	notDE
AT2G29980	WT	h3h3	4585.76305948769	4561.12443842898	0.00746359443281125	0.911998057833933	0.971825649932866	notDE
AT2G29990	WT	h3h3	819.309043795607	819.014869104666	0.00092224402725598	0.992477782503321	0.997789386052702	notDE
AT2G29995	WT	h3h3	633.726855101328	984.123344053657	-0.634575970058734	4.35426267081262e-06	0.000106445816319009	notDE
AT2G30000	WT	h3h3	367.107328915019	339.55435959069	0.111247789534867	0.369982573749967	0.677489722893013	notDE
AT2G30010	WT	h3h3	2029.56666865332	1755.65143649626	0.208327716326909	0.0247042228969115	0.132691480646441	notDE
AT2G30020	WT	h3h3	861.705870074202	861.765443799342	-0.00271214460054469	0.977432555725569	0.99386155362343	notDE
AT2G30040	WT	h3h3	482.922469546321	402.223362764595	0.261877898520669	0.0288932067124764	0.148716332657545	notDE
AT2G30050	WT	h3h3	2006.44939934186	1875.2459865237	0.0985311271365365	0.156823992903301	0.432411512329274	notDE
AT2G30060	WT	h3h3	3739.87187913201	3345.24672572488	0.16118264585822	0.00396490085602599	0.0334812112901406	notDE
AT2G30070	WT	h3h3	1390.88355717346	1245.28040509249	0.158256110296719	0.0613698938240865	0.245881436153941	notDE
AT2G30080	WT	h3h3	244.898489404498	250.467559990343	-0.0317333017560656	0.815451123358761	0.9358287823092	notDE
AT2G30090	WT	h3h3	12.0362473012273	8.34662911077721	0.517017897720018	0.427391165840608	0.721056886010863	notDE
AT2G30100	WT	h3h3	592.098733580017	656.811835506492	-0.150208189101357	0.126901909681624	0.385585186695797	notDE
AT2G30105	WT	h3h3	1156.84804707507	1179.8534232231	-0.0290078845880628	0.694029695601169	0.882233521088584	notDE
AT2G30110	WT	h3h3	10218.9651090209	10590.2004100337	-0.0512791892493337	0.307857454929131	0.619854023816035	notDE
